Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,15-11-2023,,,,,,,,
B39D0221,003,21-01-2017,210,203,246,,,,,,
B39D0221,003,22-01-2017,213,206,243,,,,,,
B39D0221,003,23-01-2017,214,207,242,,,,,,
B39D0221,003,24-01-2017,215,208,241,,,,,,
B39D0221,003,25-01-2017,217,210,239,,,,,,
B39D0221,003,26-01-2017,218,211,238,,,,,,
B39D0221,003,27-01-2017,219,212,237,,,,,,
B39D0221,003,28-01-2017,219,212,237,,,,,,
B39D0221,003,29-01-2017,220,213,236,,,,,,
B39D0221,003,30-01-2017,218,211,238,,,,,,
B39D0221,003,31-01-2017,224,217,232,,,,,,
B39D0221,003,01-02-2017,220,213,236,,,,,,
B39D0221,003,02-02-2017,228,221,228,,,,,,
B39D0221,003,03-02-2017,221,214,235,,,,,,
B39D0221,003,04-02-2017,217,210,239,,,,,,
B39D0221,003,05-02-2017,212,205,244,,,,,,
B39D0221,003,06-02-2017,206,199,250,,,,,,
B39D0221,003,07-02-2017,198,191,258,,,,,,
B39D0221,003,08-02-2017,196,189,260,,,,,,
B39D0221,003,09-02-2017,192,185,264,,,,,,
B39D0221,003,10-02-2017,190,183,266,,,,,,
B39D0221,003,11-02-2017,190,183,266,,,,,,
B39D0221,003,12-02-2017,187,180,269,,,,,,
B39D0221,003,13-02-2017,189,182,267,,,,,,
B39D0221,003,14-02-2017,188,181,268,,,,,,
B39D0221,003,15-02-2017,189,182,267,,,,,,
B39D0221,003,16-02-2017,187,180,269,,,,,,
B39D0221,003,17-02-2017,186,179,270,,,,,,
B39D0221,003,18-02-2017,188,181,268,,,,,,
B39D0221,003,19-02-2017,189,182,267,,,,,,
B39D0221,003,20-02-2017,193,186,263,,,,,,
B39D0221,003,21-02-2017,223,216,233,,,,,,
B39D0221,003,22-02-2017,215,208,241,,,,,,
B39D0221,003,23-02-2017,190,183,266,,,,,,
B39D0221,003,24-02-2017,182,175,274,,,,,,
B39D0221,003,25-02-2017,175,168,281,,,,,,
B39D0221,003,26-02-2017,169,162,287,,,,,,
B39D0221,003,27-02-2017,165,158,291,,,,,,
B39D0221,003,28-02-2017,163,156,293,,,,,,
B39D0221,003,01-03-2017,163,156,293,,,,,,
B39D0221,003,02-03-2017,162,155,294,,,,,,
B39D0221,003,03-03-2017,162,155,294,,,,,,
B39D0221,003,04-03-2017,159,152,297,,,,,,
B39D0221,003,05-03-2017,155,148,301,,,,,,
B39D0221,003,06-03-2017,148,141,308,,,,,,
B39D0221,003,07-03-2017,146,139,310,,,,,,
B39D0221,003,08-03-2017,143,136,313,,,,,,
B39D0221,003,09-03-2017,140,133,316,,,,,,
B39D0221,003,10-03-2017,141,134,315,,,,,,
B39D0221,003,11-03-2017,138,131,318,,,,,,
B39D0221,003,12-03-2017,134,127,322,,,,,,
B39D0221,003,13-03-2017,129,122,327,,,,,,
B39D0221,003,14-03-2017,125,118,331,,,,,,
B39D0221,003,15-03-2017,126,119,330,,,,,,
B39D0221,003,16-03-2017,125,118,331,,,,,,
B39D0221,003,17-03-2017,128,121,328,,,,,,
B39D0221,003,18-03-2017,132,125,324,,,,,,
B39D0221,003,19-03-2017,133,126,323,,,,,,
B39D0221,003,20-03-2017,135,128,321,,,,,,
B39D0221,003,21-03-2017,135,128,321,,,,,,
B39D0221,003,22-03-2017,138,131,318,,,,,,
B39D0221,003,23-03-2017,140,133,316,,,,,,
B39D0221,003,24-03-2017,141,134,315,,,,,,
B39D0221,003,25-03-2017,144,137,312,,,,,,
B39D0221,003,26-03-2017,144,137,312,,,,,,
B39D0221,003,27-03-2017,144,137,312,,,,,,
B39D0221,003,28-03-2017,147,140,309,,,,,,
B39D0221,003,29-03-2017,149,142,307,,,,,,
B39D0221,003,30-03-2017,150,143,306,,,,,,
B39D0221,003,31-03-2017,151,144,305,,,,,,
B39D0221,003,01-04-2017,156,149,300,,,,,,
B39D0221,003,02-04-2017,158,151,298,,,,,,
B39D0221,003,03-04-2017,159,152,297,,,,,,
B39D0221,003,04-04-2017,160,153,296,,,,,,
B39D0221,003,05-04-2017,162,155,294,,,,,,
B39D0221,003,06-04-2017,164,157,292,,,,,,
B39D0221,003,07-04-2017,165,158,291,,,,,,
B39D0221,003,08-04-2017,170,163,286,,,,,,
B39D0221,003,09-04-2017,170,163,286,,,,,,
B39D0221,003,10-04-2017,173,166,283,,,,,,
B39D0221,003,11-04-2017,174,167,282,,,,,,
B39D0221,003,12-04-2017,175,168,281,,,,,,
B39D0221,003,13-04-2017,177,170,279,,,,,,
B39D0221,003,14-04-2017,178,171,278,,,,,,
B39D0221,003,15-04-2017,178,171,278,,,,,,
B39D0221,003,16-04-2017,181,174,275,,,,,,
B39D0221,003,17-04-2017,181,174,275,,,,,,
B39D0221,003,18-04-2017,181,174,275,,,,,,
B39D0221,003,19-04-2017,186,179,270,,,,,,
B39D0221,003,20-04-2017,188,181,268,,,,,,
B39D0221,003,21-04-2017,187,180,269,,,,,,
B39D0221,003,22-04-2017,187,180,269,,,,,,
B39D0221,003,23-04-2017,187,180,269,,,,,,
B39D0221,003,24-04-2017,188,181,268,,,,,,
B39D0221,003,25-04-2017,189,182,267,,,,,,
B39D0221,003,26-04-2017,188,181,268,,,,,,
B39D0221,003,27-04-2017,187,180,269,,,,,,
B39D0221,003,28-04-2017,188,181,268,,,,,,
B39D0221,003,29-04-2017,191,184,265,,,,,,
B39D0221,003,30-04-2017,191,184,265,,,,,,
B39D0221,003,01-05-2017,191,184,265,,,,,,
B39D0221,003,02-05-2017,190,183,266,,,,,,
B39D0221,003,03-05-2017,186,179,270,,,,,,
B39D0221,003,04-05-2017,184,177,272,,,,,,
B39D0221,003,05-05-2017,183,176,273,,,,,,
B39D0221,003,06-05-2017,180,173,276,,,,,,
B39D0221,003,07-05-2017,179,172,277,,,,,,
B39D0221,003,08-05-2017,175,168,281,,,,,,
B39D0221,003,09-05-2017,175,168,281,,,,,,
B39D0221,003,10-05-2017,172,165,284,,,,,,
B39D0221,003,11-05-2017,173,166,283,,,,,,
B39D0221,003,12-05-2017,170,163,286,,,,,,
B39D0221,003,13-05-2017,171,164,285,,,,,,
B39D0221,003,14-05-2017,171,164,285,,,,,,
B39D0221,003,15-05-2017,170,163,286,,,,,,
B39D0221,003,16-05-2017,171,164,285,,,,,,
B39D0221,003,17-05-2017,170,163,286,,,,,,
B39D0221,003,18-05-2017,172,165,284,,,,,,
B39D0221,003,19-05-2017,170,163,286,,,,,,
B39D0221,003,20-05-2017,173,166,283,,,,,,
B39D0221,003,21-05-2017,174,167,282,,,,,,
B39D0221,003,22-05-2017,175,168,281,,,,,,
B39D0221,003,23-05-2017,173,166,283,,,,,,
B39D0221,003,24-05-2017,175,168,281,,,,,,
B39D0221,003,25-05-2017,178,171,278,,,,,,
B39D0221,003,26-05-2017,179,172,277,,,,,,
B39D0221,003,27-05-2017,182,175,274,,,,,,
B39D0221,003,28-05-2017,188,181,268,,,,,,
B39D0221,003,29-05-2017,189,182,267,,,,,,
B39D0221,003,30-05-2017,189,182,267,,,,,,
B39D0221,003,31-05-2017,190,183,266,,,,,,
B39D0221,003,01-06-2017,193,186,263,,,,,,
B39D0221,003,02-06-2017,196,189,260,,,,,,
B39D0221,003,03-06-2017,196,189,260,,,,,,
B39D0221,003,04-06-2017,198,191,258,,,,,,
B39D0221,003,05-06-2017,197,190,259,,,,,,
B39D0221,003,06-06-2017,194,187,262,,,,,,
B39D0221,003,07-06-2017,189,182,267,,,,,,
B39D0221,003,08-06-2017,185,178,271,,,,,,
B39D0221,003,09-06-2017,184,177,272,,,,,,
B39D0221,003,10-06-2017,186,179,270,,,,,,
B39D0221,003,11-06-2017,182,175,274,,,,,,
B39D0221,003,12-06-2017,183,176,273,,,,,,
B39D0221,003,13-06-2017,184,177,272,,,,,,
B39D0221,003,14-06-2017,186,179,270,,,,,,
B39D0221,003,15-06-2017,187,180,269,,,,,,
B39D0221,003,16-06-2017,190,183,266,,,,,,
B39D0221,003,17-06-2017,196,189,260,,,,,,
B39D0221,003,18-06-2017,197,190,259,,,,,,
B39D0221,003,19-06-2017,200,193,256,,,,,,
B39D0221,003,20-06-2017,204,197,252,,,,,,
B39D0221,003,21-06-2017,206,199,250,,,,,,
B39D0221,003,22-06-2017,203,196,253,,,,,,
B39D0221,003,23-06-2017,205,198,251,,,,,,
B39D0221,003,24-06-2017,210,203,246,,,,,,
B39D0221,003,25-06-2017,206,199,250,,,,,,
B39D0221,003,26-06-2017,207,200,249,,,,,,
B39D0221,003,27-06-2017,207,200,249,,,,,,
B39D0221,003,28-06-2017,202,195,254,,,,,,
B39D0221,003,29-06-2017,203,196,253,,,,,,
B39D0221,003,30-06-2017,205,198,251,,,,,,
B39D0221,003,01-07-2017,205,198,251,,,,,,
B39D0221,003,02-07-2017,206,199,250,,,,,,
B39D0221,003,03-07-2017,205,198,251,,,,,,
B39D0221,003,04-07-2017,204,197,252,,,,,,
B39D0221,003,05-07-2017,200,193,256,,,,,,
B39D0221,003,06-07-2017,206,199,250,,,,,,
B39D0221,003,07-07-2017,204,197,252,,,,,,
B39D0221,003,08-07-2017,205,198,251,,,,,,
B39D0221,003,09-07-2017,206,199,250,,,,,,
B39D0221,003,10-07-2017,207,200,249,,,,,,
B39D0221,003,11-07-2017,209,202,247,,,,,,
B39D0221,003,12-07-2017,208,201,248,,,,,,
B39D0221,003,13-07-2017,208,201,248,,,,,,
B39D0221,003,14-07-2017,206,199,250,,,,,,
B39D0221,003,15-07-2017,206,199,250,,,,,,
B39D0221,003,16-07-2017,207,200,249,,,,,,
B39D0221,003,17-07-2017,205,198,251,,,,,,
B39D0221,003,18-07-2017,203,196,253,,,,,,
B39D0221,003,19-07-2017,200,193,256,,,,,,
B39D0221,003,20-07-2017,202,195,254,,,,,,
B39D0221,003,21-07-2017,206,199,250,,,,,,
B39D0221,003,22-07-2017,203,196,253,,,,,,
B39D0221,003,23-07-2017,204,197,252,,,,,,
B39D0221,003,24-07-2017,202,195,254,,,,,,
B39D0221,003,25-07-2017,204,197,252,,,,,,
B39D0221,003,26-07-2017,198,191,258,,,,,,
B39D0221,003,27-07-2017,196,189,260,,,,,,
B39D0221,003,28-07-2017,194,187,262,,,,,,
B39D0221,003,29-07-2017,193,186,263,,,,,,
B39D0221,003,30-07-2017,189,182,267,,,,,,
B39D0221,003,31-07-2017,188,181,268,,,,,,
B39D0221,003,01-08-2017,188,181,268,,,,,,
B39D0221,003,02-08-2017,187,180,269,,,,,,
B39D0221,003,03-08-2017,184,177,272,,,,,,
B39D0221,003,04-08-2017,185,178,271,,,,,,
B39D0221,003,05-08-2017,185,178,271,,,,,,
B39D0221,003,06-08-2017,185,178,271,,,,,,
B39D0221,003,07-08-2017,185,178,271,,,,,,
B39D0221,003,08-08-2017,188,181,268,,,,,,
B39D0221,003,09-08-2017,188,181,268,,,,,,
B39D0221,003,10-08-2017,194,187,262,,,,,,
B39D0221,003,11-08-2017,192,185,264,,,,,,
B39D0221,003,12-08-2017,192,185,264,,,,,,
B39D0221,003,13-08-2017,194,187,262,,,,,,
B39D0221,003,14-08-2017,192,185,264,,,,,,
B39D0221,003,15-08-2017,187,180,269,,,,,,
B39D0221,003,16-08-2017,183,176,273,,,,,,
B39D0221,003,17-08-2017,183,176,273,,,,,,
B39D0221,003,18-08-2017,181,174,275,,,,,,
B39D0221,003,19-08-2017,183,176,273,,,,,,
B39D0221,003,20-08-2017,183,176,273,,,,,,
B39D0221,003,21-08-2017,182,175,274,,,,,,
B39D0221,003,22-08-2017,183,176,273,,,,,,
B39D0221,003,23-08-2017,182,175,274,,,,,,
B39D0221,003,24-08-2017,185,178,271,,,,,,
B39D0221,003,25-08-2017,185,178,271,,,,,,
B39D0221,003,26-08-2017,187,180,269,,,,,,
B39D0221,003,27-08-2017,189,182,267,,,,,,
B39D0221,003,28-08-2017,190,183,266,,,,,,
B39D0221,003,29-08-2017,190,183,266,,,,,,
B39D0221,003,30-08-2017,193,186,263,,,,,,
B39D0221,003,31-08-2017,194,187,262,,,,,,
B39D0221,003,01-09-2017,196,189,260,,,,,,
B39D0221,003,02-09-2017,197,190,259,,,,,,
B39D0221,003,03-09-2017,198,191,258,,,,,,
B39D0221,003,04-09-2017,199,192,257,,,,,,
B39D0221,003,05-09-2017,199,192,257,,,,,,
B39D0221,003,06-09-2017,199,192,257,,,,,,
B39D0221,003,07-09-2017,197,190,259,,,,,,
B39D0221,003,08-09-2017,193,186,263,,,,,,
B39D0221,003,09-09-2017,185,178,271,,,,,,
B39D0221,003,10-09-2017,185,178,271,,,,,,
B39D0221,003,11-09-2017,181,174,275,,,,,,
B39D0221,003,12-09-2017,181,174,275,,,,,,
B39D0221,003,13-09-2017,181,174,275,,,,,,
B39D0221,003,14-09-2017,180,173,276,,,,,,
B39D0221,003,15-09-2017,179,172,277,,,,,,
B39D0221,003,16-09-2017,177,170,279,,,,,,
B39D0221,003,17-09-2017,175,168,281,,,,,,
B39D0221,003,18-09-2017,173,166,283,,,,,,
B39D0221,003,19-09-2017,170,163,286,,,,,,
B39D0221,003,20-09-2017,169,162,287,,,,,,
B39D0221,003,21-09-2017,171,164,285,,,,,,
B39D0221,003,22-09-2017,173,166,283,,,,,,
B39D0221,003,23-09-2017,175,168,281,,,,,,
B39D0221,003,24-09-2017,176,169,280,,,,,,
B39D0221,003,25-09-2017,177,170,279,,,,,,
B39D0221,003,26-09-2017,178,171,278,,,,,,
B39D0221,003,27-09-2017,181,174,275,,,,,,
B39D0221,003,28-09-2017,183,176,273,,,,,,
B39D0221,003,29-09-2017,185,178,271,,,,,,
B39D0221,003,30-09-2017,187,180,269,,,,,,
B39D0221,003,01-10-2017,186,179,270,,,,,,
B39D0221,003,02-10-2017,186,179,270,,,,,,
B39D0221,003,03-10-2017,187,180,269,,,,,,
B39D0221,003,04-10-2017,188,181,268,,,,,,
B39D0221,003,05-10-2017,187,180,269,,,,,,
B39D0221,003,06-10-2017,184,177,272,,,,,,
B39D0221,003,07-10-2017,183,176,273,,,,,,
B39D0221,003,08-10-2017,180,173,276,,,,,,
B39D0221,003,09-10-2017,175,168,281,,,,,,
B39D0221,003,10-10-2017,173,166,283,,,,,,
B39D0221,003,11-10-2017,172,165,284,,,,,,
B39D0221,003,12-10-2017,172,165,284,,,,,,
B39D0221,003,13-10-2017,173,166,283,,,,,,
B39D0221,003,14-10-2017,174,167,282,,,,,,
B39D0221,003,15-10-2017,174,167,282,,,,,,
B39D0221,003,16-10-2017,175,168,281,,,,,,
B39D0221,003,17-10-2017,178,171,278,,,,,,
B39D0221,003,18-10-2017,179,172,277,,,,,,
B39D0221,003,19-10-2017,179,172,277,,,,,,
B39D0221,003,20-10-2017,179,172,277,,,,,,
B39D0221,003,21-10-2017,180,173,276,,,,,,
B39D0221,003,22-10-2017,184,177,272,,,,,,
B39D0221,003,23-10-2017,187,180,269,,,,,,
B39D0221,003,24-10-2017,187,180,269,,,,,,
B39D0221,003,25-10-2017,189,182,267,,,,,,
B39D0221,003,26-10-2017,191,184,265,,,,,,
B39D0221,003,27-10-2017,191,184,265,,,,,,
B39D0221,003,28-10-2017,193,186,263,,,,,,
B39D0221,003,29-10-2017,194,187,262,,,,,,
B39D0221,003,30-10-2017,194,187,262,,,,,,
B39D0221,003,31-10-2017,196,189,260,,,,,,
B39D0221,003,01-11-2017,196,189,260,,,,,,
B39D0221,003,02-11-2017,196,189,260,,,,,,
B39D0221,003,03-11-2017,195,188,261,,,,,,
B39D0221,003,04-11-2017,198,191,258,,,,,,
B39D0221,003,05-11-2017,196,189,260,,,,,,
B39D0221,003,06-11-2017,197,190,259,,,,,,
B39D0221,003,07-11-2017,197,190,259,,,,,,
B39D0221,003,08-11-2017,196,189,260,,,,,,
B39D0221,003,09-11-2017,196,189,260,,,,,,
B39D0221,003,10-11-2017,197,190,259,,,,,,
B39D0221,003,11-11-2017,196,189,260,,,,,,
B39D0221,003,12-11-2017,193,186,263,,,,,,
B39D0221,003,13-11-2017,193,186,263,,,,,,
B39D0221,003,14-11-2017,194,187,262,,,,,,
B39D0221,003,15-11-2017,193,186,263,,,,,,
B39D0221,003,16-11-2017,185,178,271,,,,,,
B39D0221,003,17-11-2017,173,166,283,,,,,,
B39D0221,003,18-11-2017,166,159,290,,,,,,
B39D0221,003,19-11-2017,165,158,291,,,,,,
B39D0221,003,20-11-2017,164,157,292,,,,,,
B39D0221,003,21-11-2017,163,156,293,,,,,,
B39D0221,003,22-11-2017,161,154,295,,,,,,
B39D0221,003,23-11-2017,160,153,296,,,,,,
B39D0221,003,24-11-2017,161,154,295,,,,,,
B39D0221,003,25-11-2017,159,152,297,,,,,,
B39D0221,003,26-11-2017,158,151,298,,,,,,
B39D0221,003,27-11-2017,156,149,300,,,,,,
B39D0221,003,28-11-2017,152,145,304,,,,,,
B39D0221,003,29-11-2017,151,144,305,,,,,,
B39D0221,003,30-11-2017,145,138,311,,,,,,
B39D0221,003,01-12-2017,142,135,314,,,,,,
B39D0221,003,02-12-2017,134,127,322,,,,,,
B39D0221,003,03-12-2017,133,126,323,,,,,,
B39D0221,003,04-12-2017,137,130,319,,,,,,
B39D0221,003,05-12-2017,138,131,318,,,,,,
B39D0221,003,06-12-2017,138,131,318,,,,,,
B39D0221,003,07-12-2017,140,133,316,,,,,,
B39D0221,003,08-12-2017,142,135,314,,,,,,
B39D0221,003,09-12-2017,143,136,313,,,,,,
B39D0221,003,10-12-2017,136,129,320,,,,,,
B39D0221,003,11-12-2017,137,130,319,,,,,,
B39D0221,003,12-12-2017,137,130,319,,,,,,
B39D0221,003,13-12-2017,133,126,323,,,,,,
B39D0221,003,14-12-2017,120,113,336,,,,,,
B39D0221,003,15-12-2017,108,101,348,,,,,,
B39D0221,003,16-12-2017,104,97,352,,,,,,
B39D0221,003,17-12-2017,99,92,357,,,,,,
B39D0221,003,18-12-2017,96,89,360,,,,,,
B39D0221,003,19-12-2017,96,89,360,,,,,,
B39D0221,003,20-12-2017,95,88,361,,,,,,
B39D0221,003,21-12-2017,98,91,358,,,,,,
B39D0221,003,22-12-2017,100,93,356,,,,,,
B39D0221,003,23-12-2017,101,94,355,,,,,,
B39D0221,003,24-12-2017,101,94,355,,,,,,
B39D0221,003,25-12-2017,103,96,353,,,,,,
B39D0221,003,26-12-2017,101,94,355,,,,,,
B39D0221,003,27-12-2017,103,96,353,,,,,,
B39D0221,003,28-12-2017,106,99,350,,,,,,
B39D0221,003,29-12-2017,114,107,342,,,,,,
B39D0221,003,30-12-2017,112,105,344,,,,,,
B39D0221,003,31-12-2017,113,106,343,,,,,,
B39D0221,003,01-01-2018,109,102,347,,,,,,
B39D0221,003,02-01-2018,110,103,346,,,,,,
B39D0221,003,03-01-2018,99,92,357,,,,,,
B39D0221,003,04-01-2018,94,87,362,,,,,,
B39D0221,003,05-01-2018,89,82,367,,,,,,
B39D0221,003,06-01-2018,83,76,373,,,,,,
B39D0221,003,07-01-2018,84,77,372,,,,,,
B39D0221,003,08-01-2018,82,75,374,,,,,,
B39D0221,003,09-01-2018,76,69,380,,,,,,
B39D0221,003,10-01-2018,74,67,382,,,,,,
B39D0221,003,11-01-2018,72,65,384,,,,,,
B39D0221,003,12-01-2018,75,68,381,,,,,,
B39D0221,003,13-01-2018,79,72,377,,,,,,
B39D0221,003,14-01-2018,83,76,373,,,,,,
B39D0221,003,15-01-2018,85,78,371,,,,,,
B39D0221,003,16-01-2018,92,85,364,,,,,,
B39D0221,003,17-01-2018,97,90,359,,,,,,
B39D0221,003,18-01-2018,100,93,356,,,,,,
B39D0221,003,19-01-2018,105,98,351,,,,,,
B39D0221,003,20-01-2018,102,95,354,,,,,,
B39D0221,003,21-01-2018,99,92,357,,,,,,
B39D0221,003,22-01-2018,95,88,361,,,,,,
B39D0221,003,23-01-2018,90,83,366,,,,,,
B39D0221,003,24-01-2018,87,80,369,,,,,,
B39D0221,003,25-01-2018,83,76,373,,,,,,
B39D0221,003,26-01-2018,83,76,373,,,,,,
B39D0221,003,27-01-2018,82,75,374,,,,,,
B39D0221,003,28-01-2018,79,72,377,,,,,,
B39D0221,003,29-01-2018,76,69,380,,,,,,
B39D0221,003,30-01-2018,77,70,379,,,,,,
B39D0221,003,31-01-2018,79,72,377,,,,,,
B39D0221,003,01-02-2018,77,70,379,,,,,,
B39D0221,003,02-02-2018,82,75,374,,,,,,
B39D0221,003,03-02-2018,85,78,371,,,,,,
B39D0221,003,04-02-2018,86,79,370,,,,,,
B39D0221,003,05-02-2018,90,83,366,,,,,,
B39D0221,003,06-02-2018,90,83,366,,,,,,
B39D0221,003,07-02-2018,93,86,363,,,,,,
B39D0221,003,08-02-2018,97,90,359,,,,,,
B39D0221,003,09-02-2018,100,93,356,,,,,,
B39D0221,003,10-02-2018,104,97,352,,,,,,
B39D0221,003,11-02-2018,108,101,348,,,,,,
B39D0221,003,12-02-2018,115,108,341,,,,,,
B39D0221,003,13-02-2018,118,111,338,,,,,,
B39D0221,003,14-02-2018,123,116,333,,,,,,
B39D0221,003,15-02-2018,127,120,329,,,,,,
B39D0221,003,16-02-2018,130,123,326,,,,,,
B39D0221,003,17-02-2018,132,125,324,,,,,,
B39D0221,003,18-02-2018,134,127,322,,,,,,
B39D0221,003,19-02-2018,137,130,319,,,,,,
B39D0221,003,20-02-2018,139,132,317,,,,,,
B39D0221,003,21-02-2018,136,129,320,,,,,,
B39D0221,003,22-02-2018,133,126,323,,,,,,
B39D0221,003,23-02-2018,131,124,325,,,,,,
B39D0221,003,24-02-2018,133,126,323,,,,,,
B39D0221,003,25-02-2018,136,129,320,,,,,,
B39D0221,003,26-02-2018,137,130,319,,,,,,
B39D0221,003,27-02-2018,139,132,317,,,,,,
B39D0221,003,28-02-2018,141,134,315,,,,,,
B39D0221,003,01-03-2018,144,137,312,,,,,,
B39D0221,003,02-03-2018,143,136,313,,,,,,
B39D0221,003,03-03-2018,148,141,308,,,,,,
B39D0221,003,04-03-2018,151,144,305,,,,,,
B39D0221,003,05-03-2018,153,146,303,,,,,,
B39D0221,003,06-03-2018,155,148,301,,,,,,
B39D0221,003,07-03-2018,157,150,299,,,,,,
B39D0221,003,08-03-2018,155,148,301,,,,,,
B39D0221,003,09-03-2018,157,150,299,,,,,,
B39D0221,003,10-03-2018,158,151,298,,,,,,
B39D0221,003,11-03-2018,156,149,300,,,,,,
B39D0221,003,12-03-2018,155,148,301,,,,,,
B39D0221,003,13-03-2018,156,149,300,,,,,,
B39D0221,003,14-03-2018,152,145,304,,,,,,
B39D0221,003,15-03-2018,146,139,310,,,,,,
B39D0221,003,16-03-2018,148,141,308,,,,,,
B39D0221,003,17-03-2018,146,139,310,,,,,,
B39D0221,003,18-03-2018,145,138,311,,,,,,
B39D0221,003,19-03-2018,146,139,310,,,,,,
B39D0221,003,20-03-2018,147,140,309,,,,,,
B39D0221,003,21-03-2018,147,140,309,,,,,,
B39D0221,003,22-03-2018,147,140,309,,,,,,
B39D0221,003,23-03-2018,146,139,310,,,,,,
B39D0221,003,24-03-2018,151,144,305,,,,,,
B39D0221,003,25-03-2018,153,146,303,,,,,,
B39D0221,003,26-03-2018,154,147,302,,,,,,
B39D0221,003,27-03-2018,152,145,304,,,,,,
B39D0221,003,28-03-2018,154,147,302,,,,,,
B39D0221,003,29-03-2018,153,146,303,,,,,,
B39D0221,003,30-03-2018,153,146,303,,,,,,
B39D0221,003,31-03-2018,157,150,299,,,,,,
B39D0221,003,01-04-2018,153,146,303,,,,,,
B39D0221,003,02-04-2018,149,142,307,,,,,,
B39D0221,003,03-04-2018,146,139,310,,,,,,
B39D0221,003,04-04-2018,145,138,311,,,,,,
B39D0221,003,05-04-2018,147,140,309,,,,,,
B39D0221,003,06-04-2018,147,140,309,,,,,,
B39D0221,003,07-04-2018,146,139,310,,,,,,
B39D0221,003,08-04-2018,148,141,308,,,,,,
B39D0221,003,09-04-2018,146,139,310,,,,,,
B39D0221,003,10-04-2018,146,139,310,,,,,,
B39D0221,003,11-04-2018,149,142,307,,,,,,
B39D0221,003,12-04-2018,147,140,309,,,,,,
B39D0221,003,13-04-2018,148,141,308,,,,,,
B39D0221,003,14-04-2018,152,145,304,,,,,,
B39D0221,003,15-04-2018,152,145,304,,,,,,
B39D0221,003,16-04-2018,152,145,304,,,,,,
B39D0221,003,17-04-2018,152,145,304,,,,,,
B39D0221,003,18-04-2018,152,145,304,,,,,,
B39D0221,003,19-04-2018,156,149,300,,,,,,
B39D0221,003,20-04-2018,154,147,302,,,,,,
B39D0221,003,21-04-2018,159,152,297,,,,,,
B39D0221,003,22-04-2018,161,154,295,,,,,,
B39D0221,003,23-04-2018,160,153,296,,,,,,
B39D0221,003,24-04-2018,161,154,295,,,,,,
B39D0221,003,25-04-2018,159,152,297,,,,,,
B39D0221,003,26-04-2018,159,152,297,,,,,,
B39D0221,003,27-04-2018,158,151,298,,,,,,
B39D0221,003,28-04-2018,158,151,298,,,,,,
B39D0221,003,29-04-2018,158,151,298,,,,,,
B39D0221,003,30-04-2018,152,145,304,,,,,,
B39D0221,003,01-05-2018,153,146,303,,,,,,
B39D0221,003,02-05-2018,154,147,302,,,,,,
B39D0221,003,03-05-2018,155,148,301,,,,,,
B39D0221,003,04-05-2018,157,150,299,,,,,,
B39D0221,003,05-05-2018,161,154,295,,,,,,
B39D0221,003,06-05-2018,163,156,293,,,,,,
B39D0221,003,07-05-2018,163,156,293,,,,,,
B39D0221,003,08-05-2018,162,155,294,,,,,,
B39D0221,003,09-05-2018,163,156,293,,,,,,
B39D0221,003,10-05-2018,163,156,293,,,,,,
B39D0221,003,11-05-2018,166,159,290,,,,,,
B39D0221,003,12-05-2018,167,160,289,,,,,,
B39D0221,003,13-05-2018,167,160,289,,,,,,
B39D0221,003,14-05-2018,168,161,288,,,,,,
B39D0221,003,15-05-2018,168,161,288,,,,,,
B39D0221,003,16-05-2018,169,162,287,,,,,,
B39D0221,003,17-05-2018,167,160,289,,,,,,
B39D0221,003,18-05-2018,165,158,291,,,,,,
B39D0221,003,19-05-2018,165,158,291,,,,,,
B39D0221,003,20-05-2018,165,158,291,,,,,,
B39D0221,003,21-05-2018,167,160,289,,,,,,
B39D0221,003,22-05-2018,168,161,288,,,,,,
B39D0221,003,23-05-2018,166,159,290,,,,,,
B39D0221,003,24-05-2018,166,159,290,,,,,,
B39D0221,003,25-05-2018,162,155,294,,,,,,
B39D0221,003,26-05-2018,167,160,289,,,,,,
B39D0221,003,27-05-2018,168,161,288,,,,,,
B39D0221,003,28-05-2018,165,158,291,,,,,,
B39D0221,003,29-05-2018,165,158,291,,,,,,
B39D0221,003,30-05-2018,166,159,290,,,,,,
B39D0221,003,31-05-2018,166,159,290,,,,,,
B39D0221,003,01-06-2018,169,162,287,,,,,,
B39D0221,003,02-06-2018,172,165,284,,,,,,
B39D0221,003,03-06-2018,168,161,288,,,,,,
B39D0221,003,04-06-2018,163,156,293,,,,,,
B39D0221,003,05-06-2018,161,154,295,,,,,,
B39D0221,003,06-06-2018,162,155,294,,,,,,
B39D0221,003,07-06-2018,166,159,290,,,,,,
B39D0221,003,08-06-2018,170,163,286,,,,,,
B39D0221,003,09-06-2018,171,164,285,,,,,,
B39D0221,003,10-06-2018,172,165,284,,,,,,
B39D0221,003,11-06-2018,171,164,285,,,,,,
B39D0221,003,12-06-2018,173,166,283,,,,,,
B39D0221,003,13-06-2018,171,164,285,,,,,,
B39D0221,003,14-06-2018,168,161,288,,,,,,
B39D0221,003,15-06-2018,164,157,292,,,,,,
B39D0221,003,16-06-2018,166,159,290,,,,,,
B39D0221,003,17-06-2018,168,161,288,,,,,,
B39D0221,003,18-06-2018,164,157,292,,,,,,
B39D0221,003,19-06-2018,164,157,292,,,,,,
