# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# DR        : Duur van de neerslag (in 0.1 uur) / Precipitation duration (in 0.1 hour)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# EV24      : Referentiegewasverdamping (Makkink) (in 0.1 mm) / Potential evapotranspiration (Makkink) (in 0.1 mm)
# STN,YYYYMMDD,   DR,   RH, EV24
  260,19910213,   29,    9,    6
  260,19910214,   16,    6,    4
  260,19910215,   98,   99,    1
  260,19910216,    0,   -1,    7
  260,19910217,    0,    0,    9
  260,19910218,    0,    0,    3
  260,19910219,    0,    0,   10
  260,19910220,    0,   -1,    5
  260,19910221,    0,   -1,    3
  260,19910222,   28,    9,    9
  260,19910223,    6,    1,    3
  260,19910224,    0,    0,   13
  260,19910225,   10,    2,    9
  260,19910226,    0,    0,   13
  260,19910227,    0,    0,    5
  260,19910228,   26,   15,    1
  260,19910301,   40,   29,    8
  260,19910302,   70,   41,    4
  260,19910303,    0,   -1,   10
  260,19910304,    0,   -1,   13
  260,19910305,   80,   48,    5
  260,19910306,    6,    6,   12
  260,19910307,    0,   -1,   10
  260,19910308,    0,   -1,    7
  260,19910309,    0,   -1,    5
  260,19910310,    0,   -1,   15
  260,19910311,    0,   -1,    9
  260,19910312,    0,    0,   15
  260,19910313,    0,    0,   19
  260,19910314,    0,   -1,   17
  260,19910315,    0,   -1,    4
  260,19910316,    0,   -1,   12
  260,19910317,    0,   -1,    7
  260,19910318,    0,    0,    8
  260,19910319,   82,   57,    3
  260,19910320,   17,   18,   11
  260,19910321,    6,    2,   10
  260,19910322,    4,    2,   17
  260,19910323,    0,    0,   18
  260,19910324,    0,    0,   20
  260,19910325,    0,    0,   22
  260,19910326,    0,    0,   12
  260,19910327,    0,    0,   24
  260,19910328,    0,   -1,   13
  260,19910329,    0,    0,   23
  260,19910330,    0,    0,   22
  260,19910331,    0,   -1,   15
  260,19910401,   12,    3,   12
  260,19910402,    9,    2,    7
  260,19910403,    7,    1,   20
  260,19910404,   36,    5,   20
  260,19910405,    0,   -1,   16
  260,19910406,    3,    6,   21
  260,19910407,   20,   26,   17
  260,19910408,    7,    2,   18
  260,19910409,    0,    0,   24
  260,19910410,    0,    0,   28
  260,19910411,    0,    0,   29
  260,19910412,    0,    0,   35
  260,19910413,    0,    0,   32
  260,19910414,    0,    0,   28
  260,19910415,    0,    0,   31
  260,19910416,    1,    1,   14
  260,19910417,   42,   69,   17
  260,19910418,   43,   32,   11
  260,19910419,    2,    1,   17
  260,19910420,    0,   -1,   21
  260,19910421,   10,   12,   23
  260,19910422,   28,   47,   18
  260,19910423,   34,   83,   14
  260,19910424,    0,    0,   20
  260,19910425,    0,   -1,   24
  260,19910426,    0,    0,   25
  260,19910427,    0,    0,   28
  260,19910428,    0,   -1,   25
  260,19910429,    0,   -1,   10
  260,19910430,    0,   -1,    9
  260,19910501,    0,   -1,   11
  260,19910502,    0,   -1,    8
  260,19910503,    6,   13,   21
  260,19910504,   37,   63,   23
  260,19910505,   38,   49,   10
  260,19910506,    2,    3,    7
  260,19910507,    0,   -1,   13
  260,19910508,    0,    0,   33
  260,19910509,    0,    0,   33
  260,19910510,    0,   -1,   32
  260,19910511,    0,   -1,   33
  260,19910512,    0,    0,   28
  260,19910513,   30,   29,   16
  260,19910514,   10,    6,   21
  260,19910515,   41,   25,   12
  260,19910516,   11,   10,   22
  260,19910517,    0,   -1,   17
  260,19910518,    0,    0,   26
  260,19910519,    0,    0,   23
  260,19910520,    0,   -1,   12
  260,19910521,    0,    0,   21
  260,19910522,    0,    0,   38
  260,19910523,    0,    0,   33
  260,19910524,    0,    0,   38
  260,19910525,    0,   -1,   27
  260,19910526,    0,   -1,   19
  260,19910527,    0,   -1,   10
  260,19910528,   26,    7,   11
  260,19910529,    0,    0,   35
  260,19910530,    0,    0,   42
  260,19910531,    0,    0,   26
  260,19910601,    0,    0,   30
  260,19910602,    0,    0,   35
  260,19910603,   39,   27,    9
  260,19910604,   28,   50,   24
  260,19910605,    1,    2,   21
  260,19910606,    0,   -1,   14
  260,19910607,   32,   20,   21
  260,19910608,    5,    3,   19
  260,19910609,   34,   58,   18
  260,19910610,   25,   17,   20
  260,19910611,    0,   -1,   26
  260,19910612,   55,   90,   10
  260,19910613,   28,   56,   26
  260,19910614,    0,   -1,   29
  260,19910615,  118,  173,    4
  260,19910616,   24,   72,   19
  260,19910617,    8,   62,   24
  260,19910618,   33,   63,   19
  260,19910619,   90,   79,    9
  260,19910620,    0,   -1,   21
  260,19910621,   57,  136,   32
  260,19910622,    0,   -1,   31
  260,19910623,   66,  282,   24
  260,19910624,   33,   25,   21
  260,19910625,  102,   67,    9
  260,19910626,   61,   88,   26
  260,19910627,   59,  151,    8
  260,19910628,    1,    1,   18
  260,19910629,    0,   -1,   18
  260,19910630,    8,   26,   15
  260,19910701,   71,   71,   16
  260,19910702,   26,   31,   33
  260,19910703,    0,    0,   45
  260,19910704,    0,    0,   53
  260,19910705,    0,    0,   50
  260,19910706,    0,    0,   42
  260,19910707,    0,    0,   48
  260,19910708,   30,  108,   33
  260,19910709,   10,   23,   16
  260,19910710,    0,    0,   44
  260,19910711,    8,   70,   48
  260,19910712,   12,   54,   34
  260,19910713,   35,   26,   16
  260,19910714,   14,    5,   40
  260,19910715,    4,    2,   10
  260,19910716,    9,    5,   22
  260,19910717,    0,    0,   40
  260,19910718,   70,   44,    9
  260,19910719,    0,   -1,   14
  260,19910720,    6,    3,   23
  260,19910721,    5,    3,   39
  260,19910722,    0,    0,   41
  260,19910723,    0,    0,   46
  260,19910724,   43,  107,   22
  260,19910725,    5,    8,   27
  260,19910726,    0,    0,   35
  260,19910727,    0,    0,   39
  260,19910728,    0,    0,   45
  260,19910729,    0,    0,   49
  260,19910730,    0,    0,   40
  260,19910731,   22,   22,   16
  260,19910801,    0,    0,   35
  260,19910802,    0,   -1,   36
  260,19910803,    0,    0,   33
  260,19910804,    0,   -1,   25
  260,19910805,    0,    0,   27
  260,19910806,    0,   -1,   37
  260,19910807,    0,   -1,   30
  260,19910808,    1,    1,   16
  260,19910809,    1,    1,   37
  260,19910810,    0,   -1,   11
  260,19910811,   23,   25,   11
  260,19910812,    0,    0,   34
  260,19910813,    4,    1,   13
  260,19910814,    0,    0,   30
  260,19910815,    0,    0,   38
  260,19910816,    0,    0,   31
  260,19910817,   16,   12,   16
  260,19910818,    0,   -1,   26
  260,19910819,    0,   -1,   27
  260,19910820,   12,   10,   26
  260,19910821,    0,    0,   37
  260,19910822,    3,    4,   30
  260,19910823,   12,    9,   33
  260,19910824,    0,   -1,   22
  260,19910825,    0,    0,   28
  260,19910826,    0,    0,   26
  260,19910827,    0,    0,   29
  260,19910828,    0,   -1,   20
  260,19910829,    0,    0,   35
  260,19910830,    0,    0,   35
  260,19910831,    0,    0,   36
  260,19910901,    0,    0,   37
  260,19910902,    0,    0,   30
  260,19910903,    0,    0,   33
  260,19910904,    0,    0,   31
  260,19910905,    2,    2,   13
  260,19910906,    0,   -1,   11
  260,19910907,    0,   -1,   10
  260,19910908,    0,    0,   18
  260,19910909,    0,    0,   12
  260,19910910,    0,   -1,   24
  260,19910911,    0,   -1,    9
  260,19910912,    0,    0,   18
  260,19910913,    0,    0,   27
  260,19910914,    0,    0,   26
  260,19910915,   25,   13,    6
  260,19910916,   39,  106,    8
  260,19910917,    0,   -1,   20
  260,19910918,   15,   18,   12
  260,19910919,    0,    0,   18
  260,19910920,    0,    0,   11
  260,19910921,    0,    0,   23
  260,19910922,   16,   32,   11
  260,19910923,   36,   22,   11
  260,19910924,    4,    1,   11
  260,19910925,   69,  138,    4
  260,19910926,   16,   82,    5
  260,19910927,   74,  111,    4
  260,19910928,   37,    7,   15
  260,19910929,   44,   26,    8
  260,19910930,   69,  156,    9
  260,19911001,   22,   66,    8
  260,19911002,   13,   16,   14
  260,19911003,    9,   19,   13
  260,19911004,    0,    0,   14
  260,19911005,    0,    0,   15
  260,19911006,   16,    3,   16
  260,19911007,    0,    0,    9
  260,19911008,    0,    0,   13
  260,19911009,    0,    0,   13
  260,19911010,    0,    0,   17
  260,19911011,    0,    0,   16
  260,19911012,   63,   96,    4
  260,19911013,   28,    9,    2
  260,19911014,    0,    0,   14
  260,19911015,    0,    0,   10
  260,19911016,   27,   14,    6
  260,19911017,   20,   34,    9
  260,19911018,   64,  118,    7
  260,19911019,   30,   26,    7
  260,19911020,    2,    2,    9
  260,19911021,    0,   -1,    8
  260,19911022,    0,   -1,    9
  260,19911023,    4,    3,    5
  260,19911024,    0,   -1,    3
  260,19911025,    0,   -1,    3
  260,19911026,    0,    0,   11
  260,19911027,    0,    0,   10
  260,19911028,    0,    0,    6
  260,19911029,    0,    0,    6
  260,19911030,    0,    0,    6
  260,19911031,    0,    0,    7
  260,19911101,   32,   15,    5
  260,19911102,   12,   55,    7
  260,19911103,   47,   65,    2
  260,19911104,   76,  226,    2
  260,19911105,   14,   16,    5
  260,19911106,   37,   33,    5
  260,19911107,   98,  159,    1
  260,19911108,   69,   71,    2
  260,19911109,   58,  109,    3
  260,19911110,   20,   19,    6
  260,19911111,  122,   77,    1
  260,19911112,   30,   71,    5
  260,19911113,   18,   44,    5
  260,19911114,    6,    6,    1
  260,19911115,   25,   52,    4
  260,19911116,    0,    0,    4
  260,19911117,    0,    0,    3
  260,19911118,   57,   38,    1
  260,19911119,   82,  182,    1
  260,19911120,   50,   54,    2
  260,19911121,    0,   -1,    2
  260,19911122,   50,    5,    1
  260,19911123,    0,   -1,    1
  260,19911124,    0,    0,    3
  260,19911125,    0,    0,    1
  260,19911126,    0,   -1,    2
  260,19911127,    0,   -1,    3
  260,19911128,    0,    0,    3
  260,19911129,    0,    0,    4
  260,19911130,    0,    0,    5
  260,19911201,    0,   -1,    1
  260,19911202,    0,   -1,    1
  260,19911203,    0,   -1,    1
  260,19911204,    0,   -1,    1
  260,19911205,    0,   -1,    5
  260,19911206,    0,    0,    4
  260,19911207,    0,    0,    1
  260,19911208,    0,    0,    2
  260,19911209,    0,    0,    4
  260,19911210,    0,    0,    3
  260,19911211,    0,    0,    3
  260,19911212,    0,    0,    3
  260,19911213,    0,    0,    3
  260,19911214,    0,    0,    4
  260,19911215,    0,    0,    3
  260,19911216,    0,   -1,    1
  260,19911217,   53,   53,    1
  260,19911218,   24,   66,    3
  260,19911219,   89,  108,    0
  260,19911220,   28,   18,    2
  260,19911221,  114,  126,    1
  260,19911222,  114,   85,    1
  260,19911223,   19,   27,    1
  260,19911224,    2,    2,    3
  260,19911225,    0,    0,    3
  260,19911226,   21,   16,    1
  260,19911227,    0,    0,    2
  260,19911228,    0,    0,    3
  260,19911229,   71,    8,    0
  260,19911230,    0,   -1,    1
  260,19911231,    0,   -1,    1
  260,19920101,    0,    0,    1
  260,19920102,    0,    0,    1
  260,19920103,    0,    0,    2
  260,19920104,   42,   44,    2
  260,19920105,  137,  162,    1
  260,19920106,   47,   45,    3
  260,19920107,    0,    0,    1
  260,19920108,   12,    6,    2
  260,19920109,   84,   71,    1
  260,19920110,    0,    0,    5
  260,19920111,    0,    0,    2
  260,19920112,   25,    3,    1
  260,19920113,    0,    0,    2
  260,19920114,    0,   -1,    2
  260,19920115,    0,   -1,    1
  260,19920116,    0,   -1,    1
  260,19920117,    0,   -1,    2
  260,19920118,    5,    1,    4
  260,19920119,   62,   49,    1
  260,19920120,    4,    2,    1
  260,19920121,    0,    0,    5
  260,19920122,    0,    0,    4
