STRESS,Time serie name,X COORD,Y COORD,KNMI location code:555, PREC in meter per day from 8:00 preceding day to 8:00 present date
PREC,555_Kootwijk,0,0

DATE,VALUE (meter per day)
19-8-1952  08:00,  0.001600
20-8-1952  08:00,  0.005500
21-8-1952  08:00,  0.016500
22-8-1952  08:00,  0.000000
23-8-1952  08:00,  0.000000
24-8-1952  08:00,  0.000000
25-8-1952  08:00,  0.000000
26-8-1952  08:00,  0.000000
27-8-1952  08:00,  0.000000
28-8-1952  08:00,  0.000000
29-8-1952  08:00,  0.000000
30-8-1952  08:00,  0.000000
31-8-1952  08:00,  0.000000
1-9-1952  08:00,  0.001000
2-9-1952  08:00,  0.000000
3-9-1952  08:00,  0.000000
4-9-1952  08:00,  0.004500
5-9-1952  08:00,  0.000000
6-9-1952  08:00,  0.000500
7-9-1952  08:00,  0.004000
8-9-1952  08:00,  0.000000
9-9-1952  08:00,  0.000000
10-9-1952  08:00,  0.000000
11-9-1952  08:00,  0.000000
12-9-1952  08:00,  0.000000
13-9-1952  08:00,  0.000000
14-9-1952  08:00,  0.000000
15-9-1952  08:00,  0.000000
16-9-1952  08:00,  0.000000
17-9-1952  08:00,  0.000000
18-9-1952  08:00,  0.000300
19-9-1952  08:00,  0.001300
20-9-1952  08:00,  0.001400
21-9-1952  08:00,  0.000200
22-9-1952  08:00,  0.006500
23-9-1952  08:00,  0.000000
24-9-1952  08:00,  0.000000
25-9-1952  08:00,  0.009000
26-9-1952  08:00,  0.011500
27-9-1952  08:00,  0.003000
28-9-1952  08:00,  0.001500
29-9-1952  08:00,  0.001000
30-9-1952  08:00,  0.000500
1-10-1952  08:00,  0.004500
2-10-1952  08:00,  0.001000
3-10-1952  08:00,  0.000500
4-10-1952  08:00,  0.000000
5-10-1952  08:00,  0.001200
6-10-1952  08:00,  0.003000
7-10-1952  08:00,  0.004500
8-10-1952  08:00,  0.007500
9-10-1952  08:00,  0.000500
10-10-1952  08:00,  0.001400
11-10-1952  08:00,  0.000000
12-10-1952  08:00,  0.000000
13-10-1952  08:00,  0.000000
14-10-1952  08:00,  0.014000
15-10-1952  08:00,  0.001000
16-10-1952  08:00,  0.006500
17-10-1952  08:00,  0.000000
18-10-1952  08:00,  0.000000
19-10-1952  08:00,  0.000000
20-10-1952  08:00,  0.000000
21-10-1952  08:00,  0.000000
22-10-1952  08:00,  0.000000
23-10-1952  08:00,  0.000200
24-10-1952  08:00,  0.000300
25-10-1952  08:00,  0.007000
26-10-1952  08:00,  0.002200
27-10-1952  08:00,  0.002300
28-10-1952  08:00,  0.000000
29-10-1952  08:00,  0.009000
30-10-1952  08:00,  0.000700
31-10-1952  08:00,  0.006500
1-11-1952  08:00,  0.000700
